2023-12-01 19:32:47.826235	MPP		4095		5000.00		0.57		5.75		0.00		4095		0.00
2023-12-01 19:32:48.044184	MPP		4095		5000.00		0.58		5.73		0.00		4095		0.00
2023-12-01 19:32:48.259911	MPP		4095		5000.00		0.60		5.58		0.00		4095		0.00
2023-12-01 19:32:48.476986	MPP		4095		5000.00		0.59		6.13		0.00		4095		0.00
2023-12-01 19:32:48.693822	MPP		4095		5000.00		0.57		5.46		0.00		4095		0.00
2023-12-01 19:32:48.910791	MPP		4095		5000.00		0.60		5.74		0.00		4095		0.00
2023-12-01 19:32:49.127452	MPP		4095		5000.00		0.58		5.95		0.00		4095		0.00
2023-12-01 19:32:49.344396	MPP		4095		5000.00		0.59		5.58		0.00		4095		0.00
2023-12-01 19:32:49.561293	MPP		4095		5000.00		0.56		5.97		0.00		4095		0.00
2023-12-01 19:32:49.778449	MPP		4095		5000.00		0.58		5.46		0.00		4095		0.00
2023-12-01 19:32:49.995299	MPP		4095		5000.00		0.58		5.67		0.00		4095		0.00
2023-12-01 19:32:50.212237	MPP		4095		5000.00		0.55		5.92		0.00		4095		0.00
2023-12-01 19:32:50.429047	MPP		4095		5000.00		0.60		5.62		0.00		4095		0.00
2023-12-01 19:32:50.645877	MPP		4095		5000.00		0.58		6.22		0.00		4095		0.00
2023-12-01 19:32:50.862701	MPP		4095		5000.00		0.59		5.58		0.00		4095		0.00
2023-12-01 19:32:51.079647	MPP		4095		5000.00		0.58		6.22		0.00		4095		0.00
2023-12-01 19:32:51.296522	MPP		4095		5000.00		0.61		5.67		0.00		4095		0.00
2023-12-01 19:32:51.513456	MPP		4095		5000.00		0.58		6.33		0.00		4095		0.00
2023-12-01 19:32:51.730293	MPP		4095		5000.00		0.59		5.54		0.00		4095		0.00
2023-12-01 19:32:51.947224	MPP		4095		5000.00		0.55		5.98		0.00		4095		0.00
2023-12-01 19:32:52.164137	MPP		4095		5000.00		0.60		5.63		0.00		4095		0.00
2023-12-01 19:32:52.381045	MPP		4095		5000.00		0.57		6.03		0.00		4095		0.00
2023-12-01 19:32:52.598107	MPP		4095		5000.00		0.57		5.88		0.00		4095		0.00
2023-12-01 19:32:52.814997	MPP		4095		5000.00		0.61		6.01		0.00		4095		0.00
2023-12-01 19:32:53.032122	MPP		4095		5000.00		0.58		5.51		0.00		4095		0.00
2023-12-01 19:32:53.248971	MPP		4095		5000.00		0.63		5.99		0.00		4095		0.00
2023-12-01 19:32:53.465863	MPP		4095		5000.00		0.54		5.69		0.00		4095		0.00
2023-12-01 19:32:53.682776	MPP		4095		5000.00		0.60		5.59		0.00		4095		0.00
2023-12-01 19:32:53.899662	MPP		4095		5000.00		0.57		5.88		0.00		4095		0.00
2023-12-01 19:32:54.116217	MPP		4095		5000.00		0.57		6.07		0.00		4095		0.00
2023-12-01 19:32:54.333405	MPP		4095		5000.00		0.60		5.86		0.00		4095		0.00
2023-12-01 19:32:54.550152	MPP		4095		5000.00		0.57		5.92		0.00		4095		0.00
2023-12-01 19:32:54.767129	MPP		4095		5000.00		0.56		5.74		0.00		4095		0.00
2023-12-01 19:32:54.984207	MPP		4095		5000.00		0.60		5.74		0.00		4095		0.00
2023-12-01 19:32:55.200909	MPP		4095		5000.00		0.56		5.98		0.00		4095		0.00
2023-12-01 19:32:55.417974	MPP		4095		5000.00		0.56		5.59		0.00		4095		0.00
2023-12-01 19:32:55.634881	MPP		4095		5000.00		0.58		5.68		0.00		4095		0.00
2023-12-01 19:32:55.851748	MPP		4095		5000.00		0.56		5.67		0.00		4095		0.00
2023-12-01 19:32:56.068666	MPP		4095		5000.00		0.56		6.11		0.00		4095		0.00
2023-12-01 19:32:56.285583	MPP		4095		5000.00		0.60		5.74		0.00		4095		0.00
2023-12-01 19:32:56.502258	MPP		4095		5000.00		0.56		6.06		0.00		4095		0.00
2023-12-01 19:32:56.719231	MPP		4095		5000.00		0.57		5.86		0.00		4095		0.00
2023-12-01 19:32:56.936100	MPP		4095		5000.00		0.60		5.50		0.00		4095		0.00
2023-12-01 19:32:57.152962	MPP		4095		5000.00		0.59		5.91		0.00		4095		0.00
2023-12-01 19:32:57.370079	MPP		4095		5000.00		0.56		5.81		0.00		4095		0.00
2023-12-01 19:32:57.587127	MPP		4095		5000.00		0.59		6.02		0.00		4095		0.00
2023-12-01 19:32:57.804066	MPP		4095		5000.00		0.55		5.92		0.00		4095		0.00
2023-12-01 19:32:58.020750	MPP		4095		5000.00		0.57		5.72		0.00		4095		0.00
2023-12-01 19:32:58.237663	MPP		4095		5000.00		0.62		6.05		0.00		4095		0.00
2023-12-01 19:32:58.454583	MPP		4095		5000.00		0.58		6.02		0.00		4095		0.00
2023-12-01 19:32:58.671467	MPP		4095		5000.00		0.63		5.79		0.00		4095		0.00
2023-12-01 19:32:58.888420	MPP		4095		5000.00		0.59		6.05		0.00		4095		0.00
2023-12-01 19:32:59.105085	MPP		4095		5000.00		0.57		5.56		0.00		4095		0.00
2023-12-01 19:32:59.321990	MPP		4095		5000.00		0.60		5.89		0.00		4095		0.00
2023-12-01 19:32:59.538891	MPP		4095		5000.00		0.55		6.13		0.00		4095		0.00
2023-12-01 19:32:59.756015	MPP		4095		5000.00		0.58		5.65		0.00		4095		0.00
2023-12-01 19:32:59.972884	MPP		4095		5000.00		0.59		5.81		0.00		4095		0.00
2023-12-01 19:33:00.189823	MPP		4095		5000.00		0.56		5.62		0.00		4095		0.00
2023-12-01 19:33:00.406693	MPP		4095		5000.00		0.59		5.85		0.00		4095		0.00
2023-12-01 19:33:00.623405	MPP		4095		5000.00		0.58		6.27		0.00		4095		0.00
2023-12-01 19:33:00.840336	MPP		4095		5000.00		0.58		5.77		0.00		4095		0.00
2023-12-01 19:33:01.057218	MPP		4095		5000.00		0.60		5.88		0.00		4095		0.00
2023-12-01 19:33:01.274295	MPP		4095		5000.00		0.58		5.98		0.00		4095		0.00
2023-12-01 19:33:01.490974	MPP		4095		5000.00		0.61		5.96		0.00		4095		0.00
2023-12-01 19:33:01.707862	MPP		4095		5000.00		0.56		5.89		0.00		4095		0.00
2023-12-01 19:33:01.924804	MPP		4095		5000.00		0.60		5.50		0.00		4095		0.00
2023-12-01 19:33:02.141690	MPP		4095		5000.00		0.58		5.86		0.00		4095		0.00
2023-12-01 19:33:02.358807	MPP		4095		5000.00		0.60		5.63		0.00		4095		0.00
2023-12-01 19:33:02.575675	MPP		4095		5000.00		0.56		6.09		0.00		4095		0.00
2023-12-01 19:33:02.792566	MPP		4095		5000.00		0.61		5.63		0.00		4095		0.00
2023-12-01 19:33:03.009531	MPP		4095		5000.00		0.54		5.86		0.00		4095		0.00
2023-12-01 19:33:03.226440	MPP		4095		5000.00		0.59		5.40		0.00		4095		0.00
2023-12-01 19:33:03.443293	MPP		4095		5000.00		0.57		5.80		0.00		4095		0.00
2023-12-01 19:33:03.660209	MPP		4095		5000.00		0.62		5.80		0.00		4095		0.00
2023-12-01 19:33:03.877069	MPP		4095		5000.00		0.57		6.32		0.00		4095		0.00
2023-12-01 19:33:04.093791	MPP		4095		5000.00		0.58		5.67		0.00		4095		0.00
2023-12-01 19:33:04.310678	MPP		4095		5000.00		0.57		6.11		0.00		4095		0.00
2023-12-01 19:33:04.527558	MPP		4095		5000.00		0.58		5.94		0.00		4095		0.00
2023-12-01 19:33:04.744482	MPP		4095		5000.00		0.59		5.65		0.00		4095		0.00
2023-12-01 19:33:04.961530	MPP		4095		5000.00		0.58		5.87		0.00		4095		0.00
2023-12-01 19:33:05.178313	MPP		4095		5000.00		0.58		5.48		0.00		4095		0.00
2023-12-01 19:33:05.395458	MPP		4095		5000.00		0.55		5.77		0.00		4095		0.00
2023-12-01 19:33:05.612311	MPP		4095		5000.00		0.57		5.48		0.00		4095		0.00
2023-12-01 19:33:05.829195	MPP		4095		5000.00		0.57		5.95		0.00		4095		0.00
2023-12-01 19:33:06.046046	MPP		4095		5000.00		0.59		5.55		0.00		4095		0.00
2023-12-01 19:33:06.263002	MPP		4095		5000.00		0.60		6.13		0.00		4095		0.00
2023-12-01 19:33:06.479719	MPP		4095		5000.00		0.60		6.08		0.00		4095		0.00
2023-12-01 19:33:06.696574	MPP		4095		5000.00		0.62		5.68		0.00		4095		0.00
2023-12-01 19:33:06.913536	MPP		4095		5000.00		0.59		6.10		0.00		4095		0.00
2023-12-01 19:33:07.130411	MPP		4095		5000.00		0.56		5.80		0.00		4095		0.00
